post_id,upload_date,content_id,likes,comments,shares,saves,reach,impressions,followers_gained,engagement_rate,traffic_source
IG0026890,2025-09-09 09:25:22.954916,26768,31117,4273,2587,8796,1476068,1687325,232,2.77,Reels Feed
IG0026891,2025-09-29 09:25:22.954916,26769,37689,9196,2408,517,174704,364106,695,13.68,Home Feed
IG0026892,2025-04-03 09:25:22.954916,26770,52580,2412,2460,11400,1990148,2321169,497,2.97,Home Feed
IG0026893,2025-06-12 09:25:22.954916,26771,2354,7996,4911,4902,1046824,1176289,656,1.71,Explore
IG0026894,2025-08-18 09:25:22.954916,26772,159788,1095,1307,14417,1396000,1891107,379,9.34,Explore
IG0026895,2025-03-13 09:25:22.954916,26773,75165,1326,4957,924,9454,127399,583,64.66,Reels Feed
IG0026896,2025-03-04 09:25:22.954916,26774,167313,1793,2287,4921,1885188,2010543,573,8.77,Explore
IG0026897,2025-08-15 09:25:22.954916,26775,116477,9470,2608,5188,420820,626100,568,21.36,Explore
IG0026898,2025-03-22 09:25:22.954916,26776,49014,897,3111,13865,1362848,1798427,947,3.72,Hashtags
IG0026899,2025-04-04 09:25:22.954916,26777,85075,2558,2150,1996,426484,490765,39,18.7,Explore
IG0026900,2025-05-03 09:25:22.954916,26778,139865,6907,4993,4375,1403107,1438218,990,10.86,Explore
IG0026901,2025-03-29 09:25:22.954916,26779,167977,8522,815,5389,172200,308300,18,59.26,Hashtags
IG0026902,2025-02-23 09:25:22.954916,26780,18571,3661,2697,6637,682789,754341,906,4.18,Reels Feed
IG0026903,2025-01-07 09:25:22.954916,26781,154143,1783,1084,4475,989153,1055817,45,15.29,Hashtags
IG0026904,2025-05-25 09:25:22.954916,26782,166774,3021,1191,7015,462021,614714,212,28.96,Hashtags
IG0026905,2024-12-05 09:25:22.954916,26783,121201,6236,2944,11954,1642544,1651275,56,8.62,Hashtags
IG0026906,2025-03-25 09:25:22.954916,26784,180830,3533,2714,5126,364277,710433,819,27.05,Profile
IG0026907,2024-11-22 09:25:22.954916,26785,178388,1851,1112,14976,1935359,2355106,201,8.34,Hashtags
IG0026908,2025-08-07 09:25:22.954916,26786,149038,5778,1441,13174,1829347,2295482,227,7.38,Home Feed
IG0026909,2025-01-27 09:25:22.954916,26787,173320,7972,567,4146,520564,737689,749,25.21,External
IG0026910,2025-11-14 09:25:22.954916,26788,14361,4199,969,12239,785369,1283391,919,2.48,Profile
IG0026911,2025-07-13 09:25:22.954916,10857,69352,8720,2400,5586,939020,1402707,398,6.14,Explore
IG0026912,2025-01-30 09:25:22.954916,26789,94160,4430,779,304,103433,203228,671,49.04,External
IG0026913,2025-09-30 09:25:22.954916,26790,162595,3734,2546,12460,444508,921314,852,19.68,Reels Feed
IG0026914,2025-05-19 09:25:22.954916,26791,116362,2478,4334,14411,1087723,1145028,320,12.02,Explore
IG0026915,2025-03-19 09:25:22.954916,26792,170717,9555,3901,5652,1651596,1685556,534,11.26,Home Feed
IG0026916,2025-07-01 09:25:22.954916,26793,96154,863,3129,14975,327452,799064,194,14.41,External
IG0026917,2025-08-08 09:25:22.954916,26794,78002,4112,4101,628,92778,170123,233,51.05,Hashtags
IG0026918,2025-01-11 09:25:22.954916,26795,122726,6203,519,10438,1886865,2258061,108,6.19,Profile
IG0026919,2025-10-15 09:25:22.954916,26796,74241,1608,3155,8306,1800020,2235247,258,3.91,Explore
IG0026920,2025-07-03 09:25:22.954916,26797,123269,9582,3294,8673,893598,1162543,157,12.46,Explore
IG0026921,2025-02-19 09:25:22.954916,26798,146179,6276,4091,5315,238188,616167,588,26.27,External
IG0026922,2025-05-28 09:25:22.954916,26799,121979,8163,611,3900,1316467,1546104,11,8.71,Home Feed
IG0026923,2025-06-05 09:25:22.954916,26800,181420,1536,2364,1773,805543,1154803,903,16.2,Hashtags
IG0026924,2025-07-14 09:25:22.954916,26801,16583,6336,4454,4735,1280680,1540017,108,2.08,Reels Feed
IG0026925,2025-05-03 09:25:22.954916,26802,150958,3983,1798,684,996819,1125220,57,13.99,Reels Feed
IG0026926,2025-07-28 09:25:22.954916,26803,65610,7311,1514,4489,1464614,1592204,410,4.96,Profile
IG0026927,2024-11-24 09:25:22.954916,26804,80018,6546,4651,5359,948534,1206394,154,8.01,Reels Feed
IG0026928,2024-12-11 09:25:22.954916,26805,94351,1372,4770,14963,657933,904531,690,12.76,Profile
IG0026929,2024-11-26 09:25:22.954916,26806,57820,3827,1016,1691,945750,1013938,990,6.35,External
IG0026930,2025-07-02 09:25:22.954916,26807,13089,479,1829,11814,1507267,1906039,181,1.43,External
IG0026931,2025-07-12 09:25:22.954916,26808,52547,2519,3463,14959,1039995,1448536,652,5.07,External
IG0026932,2025-10-15 09:25:22.954916,26809,178716,5799,1421,14978,358873,462911,491,43.4,Reels Feed
IG0026933,2025-04-06 09:25:22.954916,26810,100089,3189,720,8070,1363202,1595287,700,7.02,Hashtags
IG0026934,2024-12-17 09:25:22.954916,26811,54227,9920,1688,6049,1105740,1443716,464,4.98,Explore
IG0026935,2025-09-15 09:25:22.954916,26812,176608,5866,963,10864,402073,653800,113,29.72,Hashtags
IG0026936,2025-08-01 09:25:22.954916,26813,177754,1874,4762,13200,1056052,1228713,232,16.08,Home Feed
IG0026937,2025-01-22 09:25:22.954916,26814,145399,4664,1454,9126,1984993,2243002,601,7.16,Explore
IG0026938,2025-08-10 09:25:22.954916,26815,56723,6569,1609,13962,103923,125748,179,62.72,Home Feed
IG0026939,2025-09-14 09:25:22.954916,26816,138321,4060,2679,12138,319869,767060,243,20.49,Home Feed
IG0026940,2025-08-05 09:25:22.954916,26817,65159,5145,936,3262,519340,931277,31,8.0,Explore
IG0026941,2025-08-23 09:25:22.954916,26818,96744,4383,3457,9161,1486792,1848907,852,6.15,Hashtags
IG0026942,2025-02-25 09:25:22.954916,26819,4898,8574,1885,3782,1897370,2177125,271,0.88,Profile
IG0026943,2025-03-18 09:25:22.954916,26820,34457,7816,3021,5117,852920,1131017,890,4.46,Profile
IG0026944,2025-07-25 09:25:22.954916,26821,136512,9336,2380,13545,862422,969792,925,16.68,External
IG0026945,2025-09-25 09:25:22.954916,26822,115552,9077,4444,4215,145491,323275,364,41.23,Reels Feed
IG0026946,2025-04-02 09:25:22.954916,26823,4748,6382,1750,14153,702039,782094,968,3.46,Reels Feed
IG0026947,2025-04-22 09:25:22.954916,26824,165050,9821,4871,13105,263122,666869,615,28.92,Profile
IG0026948,2025-07-18 09:25:22.954916,26825,121232,684,3861,8726,143478,451110,173,29.82,Hashtags
IG0026949,2025-04-04 09:25:22.954916,26826,182760,1109,2616,13632,334332,658981,734,30.37,Reels Feed
IG0026950,2025-07-12 09:25:22.954916,26827,148140,3884,1955,3243,199692,655780,940,23.97,Reels Feed
IG0026951,2025-08-13 09:25:22.954916,26828,89758,82,823,10430,530820,928366,778,10.89,Reels Feed
IG0026952,2024-12-01 09:25:22.954916,26829,134624,7992,4876,11396,661919,926691,739,17.15,External
IG0026953,2025-01-29 09:25:22.954916,26830,101084,7414,3036,8798,859642,1209280,493,9.95,External
IG0026954,2025-10-24 09:25:22.954916,26831,87817,7042,1601,4978,69850,411286,979,24.66,External
IG0026955,2025-05-09 09:25:22.954916,26832,22755,1724,2010,2500,452053,935913,794,3.1,Reels Feed
IG0026956,2024-12-18 09:25:22.954916,26833,162078,7948,4573,1773,218846,239662,977,73.59,Explore
IG0026957,2025-09-11 09:25:22.954916,26834,130332,3737,1117,6958,1828989,2245228,487,6.33,External
IG0026958,2025-06-28 09:25:22.954916,26835,77072,4591,1492,9125,1506539,1618189,977,5.7,Hashtags
IG0026959,2025-04-01 09:25:22.954916,26836,100156,5857,4889,1558,665259,848523,231,13.25,Explore
IG0026960,2025-05-03 09:25:22.954916,26837,41856,1228,3399,4299,1385176,1647315,105,3.08,External
IG0026961,2025-10-30 09:25:22.954916,26838,88169,1152,4676,13136,1628597,1869923,262,5.73,External
IG0026962,2024-12-07 09:25:22.954916,26839,26262,7081,1940,13962,276264,676868,391,7.28,External
IG0026963,2025-05-26 09:25:22.954916,26840,75114,2842,1890,6175,1220234,1569783,9,5.48,External
IG0026964,2025-01-25 09:25:22.954916,26841,86487,1375,2322,8745,331821,751726,806,13.16,External
IG0026965,2025-10-30 09:25:22.954916,26842,52996,8483,1392,12335,1617235,1923270,313,3.91,Reels Feed
IG0026966,2025-02-27 09:25:22.954916,26843,89580,8913,3627,12257,1071943,1086914,701,10.52,Profile
IG0026967,2025-04-17 09:25:22.954916,26844,30944,9294,286,5862,1166020,1583739,196,2.93,External
IG0026968,2025-02-02 09:25:22.954916,26845,169737,2673,1410,13680,1500442,1663811,50,11.27,Home Feed
IG0026969,2024-12-23 09:25:22.954916,26846,63580,9416,1355,2300,1968918,2006652,831,3.82,Explore
IG0026970,2025-06-17 09:25:22.954916,26847,67506,7463,3161,11946,673822,675023,195,13.34,External
IG0026971,2025-03-08 09:25:22.954916,26848,119868,3677,644,12888,1476449,1530664,979,8.96,Reels Feed
IG0026972,2025-07-14 09:25:22.954916,26849,182325,5633,805,7598,918398,1282191,85,15.31,Hashtags
IG0026973,2025-03-12 09:25:22.954916,26850,105816,9837,1239,8218,688368,764410,347,16.37,Reels Feed
IG0026974,2025-06-08 09:25:22.954916,26851,116418,8889,2342,199,287090,683246,200,18.71,Hashtags
IG0026975,2025-09-15 09:25:22.954916,26852,129738,4693,2165,6554,1244186,1565618,25,9.14,Reels Feed
IG0026976,2025-08-23 09:25:22.954916,26853,28413,4106,2118,9287,1774212,2257861,400,1.95,Reels Feed
IG0026977,2025-10-07 09:25:22.954916,26854,111057,8201,1224,11436,772517,859477,13,15.35,External
IG0026978,2025-06-02 09:25:22.954916,22210,56049,5154,2451,4119,320270,327942,97,20.67,Profile
IG0026979,2025-09-29 09:25:22.954916,26855,181148,4276,4742,12399,1271780,1619707,743,12.51,Hashtags
IG0026980,2024-12-24 09:25:22.954916,26856,75284,8562,4834,13559,1995610,2330279,617,4.39,Home Feed
IG0026981,2025-11-13 09:25:22.954916,26857,133514,4527,4829,6143,1608412,1636514,850,9.11,Explore
IG0026982,2025-11-08 09:25:22.954916,26858,166913,1733,4383,6346,1995658,2043576,168,8.78,Explore
IG0026983,2025-05-09 09:25:22.954916,26859,198144,3510,4881,9446,1629707,2011052,743,10.74,Reels Feed
IG0026984,2025-09-03 09:25:22.954916,26860,11224,9300,2123,12370,569906,655276,277,5.34,External
IG0026985,2025-05-26 09:25:22.954916,26861,34540,6283,4211,14632,1606017,1897007,660,3.15,External
IG0026986,2025-02-05 09:25:22.954916,26862,113775,927,2519,4635,242748,599417,603,20.33,External
IG0026987,2025-03-31 09:25:22.954916,26863,50002,246,3385,6368,10588,157239,414,38.16,Hashtags
IG0026988,2025-10-19 09:25:22.954916,26864,23257,7671,4405,4857,1371422,1634050,784,2.46,Explore
IG0026989,2025-01-25 09:25:22.954916,26865,153212,5631,4093,8828,1647933,1892445,314,9.08,Explore
IG0026990,2025-06-26 09:25:22.954916,26866,155929,541,733,6238,333338,507419,75,32.21,Home Feed
IG0026991,2025-03-30 09:25:22.954916,26867,4501,3069,726,3586,526566,865549,138,1.37,Reels Feed
IG0026992,2025-07-05 09:25:22.954916,26868,104382,204,3930,13090,776217,914715,350,13.29,External
IG0026993,2024-11-27 09:25:22.954916,26869,151124,8149,2957,4107,635066,851810,415,19.53,External
IG0026994,2025-01-24 09:25:22.954916,26870,55781,1252,2977,1355,1863117,2171066,836,2.83,Home Feed
IG0026995,2025-01-16 09:25:22.954916,26871,93888,8981,1456,933,1060333,1433755,833,7.34,External
IG0026996,2024-11-21 09:25:22.954916,26872,70001,4340,460,13932,1847134,2182955,855,4.06,Profile
IG0026997,2025-02-05 09:25:22.954916,26873,53642,3624,4441,13112,1519417,1537984,122,4.86,Home Feed
IG0026998,2024-12-04 09:25:22.954916,26874,128122,6140,37,3170,1999048,2104640,358,6.53,Profile
IG0026999,2025-04-01 09:25:22.954916,26875,11666,1832,4113,14626,8418,135298,898,23.83,Explore
IG0027000,2025-01-13 09:25:22.954916,26876,162440,5138,3475,9940,504573,805481,223,22.47,Profile
IG0027001,2025-10-01 09:25:22.954916,26877,38941,7882,4292,8660,40596,236096,333,25.32,External
IG0027002,2025-06-04 09:25:22.954916,26878,104412,3796,2876,2354,875110,972382,835,11.67,Home Feed
IG0027003,2024-11-24 09:25:22.954916,26879,101106,5851,4444,6188,929414,1134920,594,10.36,Profile
IG0027004,2025-01-27 09:25:22.954916,26880,91348,6973,3291,12048,827592,1237927,254,9.18,External
IG0027005,2025-01-26 09:25:22.954916,26881,137544,4163,3358,14857,858604,1210864,46,13.21,Profile
IG0027006,2025-02-04 09:25:22.954916,26882,116825,7799,1144,2045,1116005,1554871,440,8.22,Hashtags
IG0027007,2024-11-25 09:25:22.954916,26883,35202,6611,3100,7313,115846,233898,281,22.33,Profile
IG0027008,2025-02-06 09:25:22.954916,26884,186117,6739,3480,13666,1356853,1605681,890,13.08,Explore
IG0027009,2025-11-13 09:25:22.954916,26885,49220,2684,2548,1544,1335011,1383850,458,4.05,Hashtags
IG0027010,2025-05-19 09:25:22.954916,26886,92275,268,2255,971,1229995,1412938,406,6.78,Profile
IG0027011,2025-10-14 09:25:22.954916,26887,78351,8086,1134,2974,1103778,1517797,951,5.97,External
IG0027012,2025-02-26 09:25:22.954916,26888,195903,3148,4697,12364,1480455,1525264,348,14.17,Home Feed
IG0027013,2025-11-05 09:25:22.954916,26889,106553,485,675,2994,1407512,1539061,307,7.19,Home Feed
IG0027014,2025-05-23 09:25:22.954916,26890,129950,5356,1576,10606,1006927,1407501,359,10.48,Explore
IG0027015,2025-08-13 09:25:22.954916,26891,93752,5181,2604,8407,1227798,1552282,66,7.08,Home Feed
IG0027016,2025-05-12 09:25:22.954916,26892,75393,5031,105,9844,1165768,1308275,841,6.91,Home Feed
IG0027017,2025-05-23 09:25:22.954916,26893,21818,6490,594,13189,1985616,2282810,511,1.84,Home Feed
IG0027018,2025-02-26 09:25:22.954916,26894,191645,6345,4026,4981,1163682,1601909,368,12.92,Reels Feed
IG0027019,2025-05-15 09:25:22.954916,26895,93700,9193,2448,4985,1567450,1953292,258,5.65,Explore
IG0027020,2025-01-04 09:25:22.954916,26896,105423,113,3328,12696,1370598,1621609,336,7.5,Profile
IG0027021,2025-08-18 09:25:22.954916,26897,158454,998,1661,11544,930170,991727,201,17.41,Profile
IG0027022,2025-03-06 09:25:22.954916,26898,118219,6222,3014,4204,1320514,1551515,541,8.49,External
IG0027023,2025-04-09 09:25:22.954916,26899,25914,5958,3359,6555,1844719,2142157,292,1.95,Reels Feed
IG0027024,2024-12-15 09:25:22.954916,26900,39155,7093,4311,11971,220670,288780,196,21.65,Hashtags
IG0027025,2025-10-17 09:25:22.954916,26901,104468,1487,340,4120,537954,728740,279,15.15,Home Feed
IG0027026,2025-05-18 09:25:22.954916,26902,163906,2765,2942,11097,842378,1298996,124,13.91,Profile
IG0027027,2025-09-02 09:25:22.954916,26903,168512,283,2360,4594,1506429,1578674,735,11.13,Reels Feed
IG0027028,2025-03-15 09:25:22.954916,26904,77473,4471,4138,3192,1648161,1858747,472,4.8,Explore
IG0027029,2025-08-02 09:25:22.954916,26905,199931,3198,1766,12216,109244,476312,182,45.58,Reels Feed
IG0027030,2025-08-21 09:25:22.954916,26906,65379,700,4140,5520,1068961,1189550,63,6.37,Reels Feed
IG0027031,2025-06-15 09:25:22.954916,26907,114255,2981,1807,6770,1515726,1573430,556,8.0,External
IG0027032,2024-12-10 09:25:22.954916,26908,126709,8197,4456,10190,1912967,2040636,629,7.33,Profile
IG0027033,2025-05-17 09:25:22.954916,26909,161807,5324,2038,2938,495930,929421,512,18.52,Hashtags
IG0027034,2025-02-27 09:25:22.954916,26910,38105,1743,4306,2341,1240598,1707533,289,2.72,Explore
IG0027035,2025-05-27 09:25:22.954916,26911,96543,6437,664,13096,534679,1006826,984,11.59,Hashtags
IG0027036,2025-09-12 09:25:22.954916,26912,75738,197,4013,1897,452964,503597,732,16.25,Profile
IG0027037,2025-03-08 09:25:22.954916,26913,43323,5235,4011,13179,179839,353918,456,18.58,Profile
IG0027038,2025-03-31 09:25:22.954916,26914,55081,8966,1359,2187,1305755,1504568,333,4.49,Hashtags
IG0027039,2025-05-21 09:25:22.954916,26915,41383,2030,1796,13681,189246,267218,752,22.04,Profile
IG0027040,2025-04-11 09:25:22.954916,26916,35885,7232,3229,5541,1821874,2313381,941,2.24,Hashtags
IG0027041,2025-01-20 09:25:22.954916,26917,72350,391,2959,1938,302564,507365,550,15.3,Profile
IG0027042,2025-02-07 09:25:22.954916,26918,21294,6485,1279,4991,346772,542386,10,6.28,Hashtags
IG0027043,2025-03-05 09:25:22.954916,26919,80380,3780,1873,12655,251391,428799,901,23.01,Hashtags
IG0027044,2025-01-03 09:25:22.954916,26920,178514,7633,2077,1118,302237,628291,556,30.14,Explore
IG0027045,2025-08-31 09:25:22.954916,26921,74062,8367,3813,847,1429394,1904824,259,4.57,Profile
IG0027046,2025-08-14 09:25:22.954916,26922,20987,9712,3153,13890,849065,1281189,316,3.73,Explore
IG0027047,2024-12-07 09:25:22.954916,26923,107125,8450,1288,9815,1365536,1456029,671,8.7,Explore
IG0027048,2025-09-23 09:25:22.954916,26924,41962,141,480,3337,1110539,1539888,401,2.98,Reels Feed
IG0027049,2025-08-08 09:25:22.954916,26925,120441,187,3037,593,477811,479425,980,25.92,External
IG0027050,2025-08-30 09:25:22.954916,26926,194715,9149,2454,3664,914176,1361230,317,15.43,Profile
IG0027051,2024-12-06 09:25:22.954916,26927,47346,1094,442,9200,1339906,1630492,289,3.56,Reels Feed
IG0027052,2024-12-19 09:25:22.954916,26928,80102,3173,3189,13778,1950549,1950872,364,5.14,Hashtags
IG0027053,2025-06-17 09:25:22.954916,26929,51655,9601,3355,13135,1233236,1383615,103,5.62,Explore
IG0027054,2024-12-02 09:25:22.954916,26930,178598,7059,1195,13908,1581603,1796113,86,11.18,Explore
IG0027055,2025-09-18 09:25:22.954916,26931,195070,4418,4028,14208,743853,893256,980,24.37,External
IG0027056,2025-02-05 09:25:22.954916,26932,131490,5395,199,5458,395514,679346,659,20.98,Explore
IG0027057,2025-06-14 09:25:22.954916,26933,19910,494,694,5070,1886138,1914219,649,1.37,Reels Feed
IG0027058,2025-02-17 09:25:22.954916,26934,199522,6888,450,6544,1357333,1792679,621,11.9,Home Feed
IG0027059,2025-04-03 09:25:22.954916,26935,177007,9876,4535,12090,680785,954906,759,21.31,External
IG0027060,2025-03-02 09:25:22.954916,26936,5711,8282,1387,4212,1154422,1522869,234,1.29,Hashtags
IG0027061,2024-12-12 09:25:22.954916,26937,88473,3600,3441,11668,1077637,1170704,250,9.16,Explore
IG0027062,2024-11-25 09:25:22.954916,26938,39301,9597,763,369,222449,692071,295,7.23,Reels Feed
IG0027063,2025-02-19 09:25:22.954916,26939,24168,8643,4241,1798,336410,695347,669,5.59,Explore
IG0027064,2025-01-19 09:25:22.954916,26940,13151,7494,828,3244,1424238,1667557,916,1.48,Explore
IG0027065,2025-02-08 09:25:22.954916,26941,101502,7254,845,2980,325007,762438,887,14.77,Reels Feed
IG0027066,2024-12-10 09:25:22.954916,26942,137506,3514,1840,5023,204784,338167,504,43.73,Home Feed
IG0027067,2025-04-25 09:25:22.954916,26943,30685,1832,4944,10972,1349307,1647185,420,2.94,Explore
IG0027068,2025-06-19 09:25:22.954916,26944,124276,9693,4080,325,1136859,1614891,823,8.57,Home Feed
IG0027069,2025-10-16 09:25:22.954916,26945,84631,6426,1058,6243,799379,817459,652,12.03,Reels Feed
IG0027070,2025-08-21 09:25:22.954916,26946,149466,5162,4174,1170,1730801,2084280,89,7.68,Home Feed
IG0027071,2024-12-21 09:25:22.954916,26947,70084,7205,1532,5562,612113,670075,192,12.59,Home Feed
IG0027072,2025-06-30 09:25:22.954916,26948,82384,1872,3122,6898,1901239,2201903,56,4.28,Explore
IG0027073,2024-11-19 09:25:22.954916,26949,2041,8128,1405,2581,47574,375864,783,3.77,External
IG0027074,2025-11-07 09:25:22.954916,26950,58545,5026,3927,1197,685058,1173172,919,5.86,Reels Feed
IG0027075,2025-01-08 09:25:22.954916,26951,35289,624,217,5222,446999,797281,215,5.19,Hashtags
IG0027076,2025-10-09 09:25:22.954916,26952,83245,7969,1744,11998,695740,739665,620,14.19,Reels Feed
IG0027077,2025-10-22 09:25:22.954916,26953,139986,6918,4718,12005,486080,532707,467,30.72,Hashtags
IG0027078,2024-12-14 09:25:22.954916,26954,73791,3777,2035,10372,536502,576504,175,15.61,Reels Feed
IG0027079,2025-10-09 09:25:22.954916,26955,135477,7228,3048,8666,1818251,2005927,905,7.7,Reels Feed
IG0027080,2024-12-16 09:25:22.954916,26956,115317,7708,4575,106,308196,695222,126,18.37,Hashtags
IG0027081,2024-12-02 09:25:22.954916,26957,164661,4836,860,6036,556636,617644,722,28.56,Reels Feed
IG0027082,2025-05-13 09:25:22.954916,26958,109345,5226,2624,4836,234178,701316,164,17.4,Hashtags
IG0027083,2025-02-13 09:25:22.954916,26959,198304,8295,4370,3547,582256,1013395,529,21.17,Hashtags
IG0027084,2025-03-14 09:25:22.954916,26960,99547,9312,115,11849,1419311,1525266,456,7.92,Home Feed
IG0027085,2025-07-11 09:25:22.954916,26961,129258,2876,616,9379,886852,1231622,110,11.54,Home Feed
IG0027086,2025-07-16 09:25:22.954916,26962,128248,1767,1665,1776,1975549,2318517,602,5.76,Reels Feed
IG0027087,2024-12-11 09:25:22.954916,26963,22099,8226,1076,2510,1319717,1353513,341,2.51,Home Feed
IG0027088,2025-04-13 09:25:22.954916,26964,84181,1556,4806,2550,682669,854365,343,10.9,External
IG0027089,2025-03-29 09:25:22.954916,26965,48044,5946,3463,13313,703771,1088439,635,6.5,Hashtags
IG0027090,2025-06-30 09:25:22.954916,26966,116219,1643,4602,3193,495614,820609,865,15.31,External
IG0027091,2025-08-17 09:25:22.954916,26967,173077,6370,75,11778,1771813,1995919,690,9.58,External
IG0027092,2025-07-01 09:25:22.954916,26968,11439,6383,4492,944,495989,986497,128,2.36,Reels Feed
IG0027093,2025-07-06 09:25:22.954916,26969,57379,3543,318,1423,1939621,2389002,174,2.62,Home Feed
IG0027094,2025-02-01 09:25:22.954916,26970,176758,5079,4991,829,518785,538032,300,34.88,Explore
IG0027095,2025-04-26 09:25:22.954916,26971,51051,3784,2143,6686,27000,492030,805,12.94,Explore
